SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,INDICATORID,SUBINDICATORID,FACTORS,QUES_TYPE
2022,D122J = 1,2SLGBTQIA+: Another identity,2ELGBTQIA+ : Autre identité,1161,Q01,22,67,3,8,0,0,0,89,3,8,89,4.03,76,25,4,14,2SLGBTQIA+ Identification,1
2022,D122 = 2,Does not identify as 2SLGBTQIA+,Ne s'identifie pas comme 2ELGBTQIA+,1162,Q01,40,44,4,9,3,0,0,84,4,13,84,4.08,77,4840,4,14,2SLGBTQIA+ Identification,1
2022,D120_1 = 8,White,Blanche,1979,Q01,38,45,4,10,4,0,0,83,4,13,83,4.05,76,3455,4,14,Racial Group,1
2022,Q117 = 1,Man,Homme,1087,Q02,72,19,4,2,1,0,1,92,4,4,92,4.6,90,1715,4,15,Gender,1
2020,Q117 = 1,Man,Homme,1087,Q02,73,18,3,2,2,1,1,92,3,4,92,4.59,90,1610,4,15,Gender,1
2022,Q117 = 2,Woman,Femme,1088,Q02,76,16,3,2,1,1,1,94,3,3,94,4.67,92,3490,4,15,Gender,1
2020,Q117 = 2,Woman,Femme,1088,Q02,79,15,2,2,1,1,1,94,2,3,94,4.7,92,3492,4,15,Gender,1
2022,Q117 = 3,Another gender,Un autre genre,1089,Q02,91,9,0,0,0,0,0,100,0,0,100,4.91,98,20,4,15,Gender,1
2020,Q117 = 3,Another gender,Un autre genre,1089,Q02,75,25,0,0,0,0,0,100,0,0,100,4.75,94,14,4,15,Gender,1
2022,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q02,77,16,4,1,1,1,0,94,4,2,94,4.69,92,685,4,15,Persons with a disability,1
2020,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q02,73,19,3,2,1,1,1,94,3,3,94,4.64,91,392,4,15,Persons with a disability,1
2022,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q02,70,27,2,0,2,0,0,97,2,2,97,4.63,91,45,4,15,Persons with a disability,1
2020,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q02,61,33,3,3,0,0,0,94,3,3,94,4.51,88,31,4,15,Persons with a disability,1
2022,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q02,77,16,4,2,1,1,1,94,4,2,94,4.69,92,640,4,15,Persons with a disability,1
2020,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q02,74,18,3,2,1,1,1,94,3,3,94,4.66,91,361,4,15,Persons with a disability,1
2022,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q02,77,15,6,1,0,0,1,93,6,1,93,4.7,93,70,4,15,Persons with a disability,1
2020,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q02,72,23,2,3,0,0,0,95,2,3,95,4.65,91,40,4,15,Persons with a disability,1
2022,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q02,77,17,3,1,1,1,0,94,4,2,94,4.69,92,610,4,15,Persons with a disability,1
2020,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q02,73,18,3,2,1,1,1,94,3,3,94,4.64,91,352,4,15,Persons with a disability,1
2022,D118C = 1,"Persons with a disability, speech disability","Personnes en situation de handicap, trouble de la parole",1095,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,Persons with a disability,1
2022,D118C = 2,"Persons with a disability, speech disability not selected","Personnes en situation de handicap, trouble de la parole non sélectionnée",1096,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,Persons with a disability,1
2022,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q02,74,21,4,1,0,0,0,95,4,1,95,4.68,92,95,4,15,Persons with a disability,1
2020,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q02,70,21,3,3,1,0,1,92,3,4,92,4.58,89,69,4,15,Persons with a disability,1
2022,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q02,77,16,4,2,1,1,1,94,4,2,94,4.69,92,590,4,15,Persons with a disability,1
2020,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q02,74,18,3,2,1,1,1,94,3,3,94,4.66,91,323,4,15,Persons with a disability,1
2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q02,69,24,3,0,2,2,1,96,3,2,96,4.64,91,65,4,15,Persons with a disability,1
2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q02,78,10,4,5,0,0,2,90,5,5,90,4.65,91,41,4,15,Persons with a disability,1
2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q02,77,16,4,2,1,1,0,94,4,2,94,4.7,93,615,4,15,Persons with a disability,1
2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q02,73,20,3,2,1,1,1,94,3,3,94,4.64,91,351,4,15,Persons with a disability,1
2022,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q02,82,10,3,1,1,1,0,94,3,2,94,4.74,94,270,4,15,Persons with a disability,1
2020,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q02,76,17,3,1,2,1,1,94,3,3,94,4.67,92,144,4,15,Persons with a disability,1
2022,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q02,73,21,4,2,0,0,1,94,4,2,94,4.65,91,415,4,15,Persons with a disability,1
2020,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q02,72,20,4,3,0,1,1,93,4,3,93,4.63,91,248,4,15,Persons with a disability,1
2022,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q02,72,19,3,2,2,1,1,93,3,4,93,4.6,90,85,4,15,Persons with a disability,1
2020,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q02,83,11,4,2,0,0,0,93,4,2,93,4.74,93,48,4,15,Persons with a disability,1
2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q02,77,16,4,1,0,1,0,94,4,2,94,4.7,93,595,4,15,Persons with a disability,1
2020,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q02,72,20,3,2,1,1,1,94,3,3,94,4.63,91,344,4,15,Persons with a disability,1
2022,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q02,75,19,4,1,1,0,1,95,4,2,95,4.68,92,245,4,15,Persons with a disability,1
2020,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q02,83,12,2,1,1,2,1,97,2,2,97,4.79,95,122,4,15,Persons with a disability,1
2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q02,78,15,4,2,1,1,0,94,4,2,94,4.69,92,435,4,15,Persons with a disability,1
2020,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q02,69,22,4,3,1,1,1,92,4,3,92,4.58,90,270,4,15,Persons with a disability,1
2022,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q02,77,16,3,3,0,2,0,95,3,3,95,4.71,93,160,4,15,Persons with a disability,1
2020,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q02,72,17,6,4,2,0,0,89,6,6,89,4.53,88,55,4,15,Persons with a disability,1
2022,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q02,76,17,4,1,1,0,1,94,4,2,94,4.68,92,525,4,15,Persons with a disability,1
2020,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q02,73,19,3,2,1,1,1,95,3,3,95,4.66,92,337,4,15,Persons with a disability,1
2022,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q02,85,8,0,0,6,0,0,94,0,6,94,4.66,92,20,4,15,Persons with a disability,1
2020,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q02,,,,,,,,,,,,,,,4,15,Persons with a disability,1
2022,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q02,76,17,4,2,0,1,1,94,4,2,94,4.69,92,660,4,15,Persons with a disability,1
2020,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q02,,,,,,,,,,,,,,,4,15,Persons with a disability,1
2022,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q02,89,11,0,0,0,0,0,100,0,0,100,4.89,97,10,4,15,Persons with a disability,1
2020,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q02,59,19,5,7,5,2,2,81,5,13,81,4.24,81,56,4,15,Persons with a disability,1
2022,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q02,76,17,4,1,1,1,1,94,4,2,94,4.69,92,670,4,15,Persons with a disability,1
2020,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q02,76,19,3,1,0,1,1,96,3,1,96,4.71,93,336,4,15,Persons with a disability,1
2022,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q02,75,17,4,2,1,1,1,93,4,3,93,4.64,91,4550,4,15,Persons with a disability,1
2020,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q02,77,16,3,2,1,1,1,94,3,4,94,4.67,92,4787,4,15,Persons with a disability,1
2022,D119 = 1,Indigenous,Autochtone,1114,Q02,82,17,0,1,0,0,0,99,0,1,99,4.81,95,100,4,15,Indigenous and Non-Indigenous Identity,1
2020,D119 = 1,Indigenous,Autochtone,1114,Q02,79,15,2,2,2,0,0,94,2,4,94,4.67,92,98,4,15,Indigenous and Non-Indigenous Identity,1
2022,D119A = 1,First Nations,Premières Nations,1115,Q02,88,10,0,2,0,0,0,98,0,2,98,4.85,96,40,4,15,Indigenous and Non-Indigenous Identity,1
2020,D119A = 1,First Nations,Premières Nations,1115,Q02,,,,,,,,,,,,,,,4,15,Indigenous and Non-Indigenous Identity,1
2022,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,Indigenous and Non-Indigenous Identity,1
2020,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q02,,,,,,,,,,,,,,,4,15,Indigenous and Non-Indigenous Identity,1
2022,D119C = 1,Métis,Métis,1117,Q02,77,23,0,0,0,0,0,100,0,0,100,4.77,94,55,4,15,Indigenous and Non-Indigenous Identity,1
2020,D119C = 1,Métis,Métis,1117,Q02,72,22,4,0,2,0,0,94,4,2,94,4.63,91,51,4,15,Indigenous and Non-Indigenous Identity,1
2022,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q02,75,17,4,2,1,1,1,93,4,3,93,4.64,91,5255,4,15,Indigenous and Non-Indigenous Identity,1
2020,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q02,77,16,3,2,1,1,1,94,3,4,94,4.66,92,5062,4,15,Indigenous and Non-Indigenous Identity,1
2022,D120_2 = 1,"Racialized, non-Indigenous population","Racisé, population non-autochtones",1119,Q02,77,18,3,1,1,0,1,95,3,2,95,4.69,92,1435,4,15,Racial Group,1
2022,D120_2 = 2,"Non-racialized, non-Indigenous population","Non-racisé, population non-autochtones",1120,Q02,74,17,4,2,1,1,1,92,4,4,92,4.62,91,3455,4,15,Racial Group,1
2022,D120_1 = 1,Black,Noir,1121,Q02,71,21,3,2,2,1,0,93,3,4,93,4.58,90,240,4,15,Racial Group,1
2022,D120_1 = 2,East/Southeast Asian,Est-asiatique / Asiatique du Sud-Est,1122,Q02,80,16,3,1,0,0,0,96,3,1,96,4.75,94,545,4,15,Racial Group,1
2022,D120_1 = 3,Latino/Latina/Latinx,Latino / Latina / Latinx,1123,Q02,73,22,2,2,0,0,1,96,2,2,96,4.67,92,70,4,15,Racial Group,1
2022,D120_1 = 4,Middle Eastern,Moyen-oriental,1124,Q02,72,21,1,2,2,0,2,94,1,4,94,4.61,90,210,4,15,Racial Group,1
2022,D120_1 = 5,South Asian,Sud-asiatique,1125,Q02,82,15,2,0,0,0,0,98,2,0,98,4.8,95,235,4,15,Racial Group,1
2022,D120_1 = 6,"Racialized group, not included elsewhere","Groupe racisé, non inclus ailleurs",1126,Q02,68,20,5,3,2,2,1,90,5,5,90,4.53,88,95,4,15,Racial Group,1
2022,D120_1 = 7,Multiple racialized groups,Groupes racisés multiples,1127,Q02,91,4,3,0,2,0,0,95,3,2,95,4.81,95,40,4,15,Racial Group,1
2022,D121 = 1,Eastern Africa,Afrique de l'Est,1128,Q02,81,15,1,1,1,0,0,96,1,3,96,4.73,93,65,4,15,Ethnic Region,1
2022,D121 = 2,Northern Africa,Afrique du Nord,1129,Q02,44,45,5,1,3,1,0,90,5,4,90,4.28,82,70,4,15,Ethnic Region,1
2022,D121 = 3,Western Africa,Afrique de l'Ouest,1130,Q02,63,20,3,5,6,3,0,86,3,11,86,4.34,84,50,4,15,Ethnic Region,1
2022,D121 = 5,Middle Africa,Afrique centrale,1132,Q02,69,23,7,0,0,0,0,93,7,0,93,4.62,91,30,4,15,Ethnic Region,1
2022,D121 = 6,Central America,Amérique centrale,1133,Q02,69,26,3,0,0,0,3,97,3,0,97,4.68,92,25,4,15,Ethnic Region,1
2022,D121 = 7,South America,Amérique du Sud,1134,Q02,69,26,2,2,0,0,0,96,2,2,96,4.63,91,40,4,15,Ethnic Region,1
2022,D121 = 8,Central Asia,Asie centrale,1135,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,Ethnic Region,1
2022,D121 = 9,Eastern Asia,Asie de l'Est,1136,Q02,80,16,2,1,0,0,0,96,3,1,96,4.75,94,355,4,15,Ethnic Region,1
2022,D121 = 10,Southern Asia,Asie du Sud,1137,Q02,84,14,2,0,0,0,0,98,2,0,98,4.81,95,280,4,15,Ethnic Region,1
2022,D121 = 11,South-eastern Asia,Asie du Sud-Est,1138,Q02,81,16,2,0,0,1,0,98,2,0,98,4.8,95,95,4,15,Ethnic Region,1
2022,D121 = 12,Western Asia,Asie de l'Ouest,1139,Q02,73,19,2,2,2,1,2,94,2,4,94,4.62,91,130,4,15,Ethnic Region,1
2022,D121 = 13,Caribbean,Caraïbes,1140,Q02,73,23,3,1,0,0,0,96,3,1,96,4.68,92,95,4,15,Ethnic Region,1
2022,D121 = 14,Eastern Europe,Europe de l'Est,1141,Q02,82,15,1,1,0,0,1,98,1,1,98,4.81,95,255,4,15,Ethnic Region,1
2022,D121 = 15,Northern Europe,Europe du Nord,1142,Q02,86,10,2,1,1,0,1,96,2,1,96,4.8,95,810,4,15,Ethnic Region,1
2022,D121 = 16,Southern Europe,Europe du Sud,1143,Q02,80,13,3,1,2,0,0,94,3,3,94,4.7,93,190,4,15,Ethnic Region,1
2022,D121 = 17,Western Europe,Europe de l'Ouest,1144,Q02,58,23,8,6,3,2,0,83,8,9,83,4.3,83,555,4,15,Ethnic Region,1
2022,D121 = 18,Oceania,Océanie,1145,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,Ethnic Region,1
2022,D121 = 19,Ethnic Origin not included elsewhere,Origine ethnique non incluse ailleurs,1146,Q02,66,20,5,5,2,1,1,87,6,7,87,4.46,87,255,4,15,Ethnic Region,1
2022,D121 = 20,"Two or more Ethnic Origins, Africa only","Deux origines ou plus, Afrique seulement",1147,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,Ethnic Region,1
2022,D121 = 21,"Two or more Ethnic Origins, Asia only","Deux origines ou plus, Asie seulement",1148,Q02,78,6,11,6,0,0,0,84,11,6,84,4.56,89,20,4,15,Ethnic Region,1
2022,D121 = 22,"Two or more Ethnic Origins, Europe only","Deux origines ou plus, Europe seulement",1149,Q02,83,12,3,1,0,0,1,96,3,1,96,4.79,95,475,4,15,Ethnic Region,1
2022,D121 = 23,"Two or more Ethnic Origins, Other","Deux origines ou plus, Autre",1150,Q02,88,7,2,2,0,0,1,95,2,3,95,4.81,95,165,4,15,Ethnic Region,1
2022,D122 = 1,Identifies as 2SLGBTQIA+,S'identifie comme 2ELGBTQIA+,1151,Q02,79,13,4,2,1,1,0,93,4,2,93,4.7,93,370,4,15,2SLGBTQIA+ Identification,1
2022,D122A = 1,2SLGBTQIA+: Two-spirit,2ELGBTQIA+ : Deux esprits,1152,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,2SLGBTQIA+ Identification,1
2022,D122B = 1,2SLGBTQIA+: Lesbian,2ELGBTQIA+ : Lesbienne,1153,Q02,81,9,4,4,0,0,2,91,4,4,91,4.7,93,40,4,15,2SLGBTQIA+ Identification,1
2022,D122C = 1,2SLGBTQIA+: Gay,2ELGBTQIA+ : Gaie,1154,Q02,77,14,6,1,2,1,0,91,6,3,91,4.63,91,115,4,15,2SLGBTQIA+ Identification,1
2022,D122D = 1,2SLGBTQIA+: Bisexual,2ELGBTQIA+ : Bisexuelle,1155,Q02,81,13,4,2,0,1,0,95,4,2,95,4.74,94,145,4,15,2SLGBTQIA+ Identification,1
2022,D122E = 1,2SLGBTQIA+: Transgender,2ELGBTQIA+ : Transgenre,1156,Q02,84,11,5,0,0,0,0,95,5,0,95,4.79,95,15,4,15,2SLGBTQIA+ Identification,1
2022,D122F = 1,2SLGBTQIA+: Queer,2ELGBTQIA+ : Queer,1157,Q02,79,14,3,1,0,2,0,96,3,1,96,4.76,94,75,4,15,2SLGBTQIA+ Identification,1
2022,D122G = 1,2SLGBTQIA+: Questioning,2ELGBTQIA+ : En questionnement,1158,Q02,78,19,0,3,0,0,0,97,0,3,97,4.71,93,25,4,15,2SLGBTQIA+ Identification,1
2022,D122H = 1,2SLGBTQIA+: Intersex,2ELGBTQIA+ : Intersexuée,1159,Q02,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,15,2SLGBTQIA+ Identification,1
2022,D122I = 1,2SLGBTQIA+: Asexual,2ELGBTQIA+ : Asexuelle,1160,Q02,77,21,2,0,0,0,0,98,2,0,98,4.75,94,30,4,15,2SLGBTQIA+ Identification,1
2022,D122J = 1,2SLGBTQIA+: Another identity,2ELGBTQIA+ : Autre identité,1161,Q02,71,23,0,0,0,3,3,100,0,0,100,4.75,94,25,4,15,2SLGBTQIA+ Identification,1
2022,D122 = 2,Does not identify as 2SLGBTQIA+,Ne s'identifie pas comme 2ELGBTQIA+,1162,Q02,75,18,3,2,1,1,1,93,3,3,93,4.64,91,4840,4,15,2SLGBTQIA+ Identification,1
2022,D120_1 = 8,White,Blanche,1979,Q02,74,17,4,2,1,1,1,92,4,4,92,4.62,91,3455,4,15,Racial Group,1
2022,Q117 = 1,Man,Homme,1087,Q03,42,32,9,10,6,0,1,75,9,16,75,3.95,74,1715,4,14,Gender,1
2020,Q117 = 1,Man,Homme,1087,Q03,35,38,12,10,4,0,1,74,12,14,74,3.92,73,1611,4,14,Gender,1
2019,Q117 = 1,Man,Homme,1087,Q03,43,33,8,10,5,0,0,77,8,15,77,4,75,1770,4,14,Gender,1
2022,Q117 = 2,Woman,Femme,1088,Q03,42,34,6,11,5,0,1,78,6,16,78,4,75,3485,4,14,Gender,1
2020,Q117 = 2,Woman,Femme,1088,Q03,37,40,8,12,3,0,1,78,8,15,78,3.98,74,3506,4,14,Gender,1
2019,Q117 = 2,Woman,Femme,1088,Q03,45,35,5,10,4,0,0,80,5,15,80,4.06,77,3547,4,14,Gender,1
2022,Q117 = 3,Another gender,Un autre genre,1089,Q03,66,27,0,0,3,0,4,97,0,3,97,4.58,90,20,4,14,Gender,1
2020,Q117 = 3,Another gender,Un autre genre,1089,Q03,8,54,7,18,7,0,7,67,7,26,67,3.42,60,14,4,14,Gender,1
2019,Q117 = 3,Another gender,Un autre genre,1089,Q03,41,25,18,16,0,0,0,66,18,16,66,3.91,73,11,4,14,Gender,1
2022,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q03,40,29,8,12,9,0,1,71,8,21,71,3.81,70,685,4,14,Persons with a disability,1
2020,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q03,35,33,11,14,5,0,1,69,11,20,69,3.79,70,391,4,14,Persons with a disability,1
2019,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q03,38,33,6,15,8,0,0,71,6,23,71,3.78,70,336,4,14,Persons with a disability,1
2022,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q03,35,19,9,28,8,0,0,54,9,36,54,3.46,62,45,4,14,Persons with a disability,1
2020,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q03,23,26,12,26,13,0,0,49,12,39,49,3.2,55,31,4,14,Persons with a disability,1
2022,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q03,40,30,8,11,9,0,1,72,8,20,72,3.83,71,640,4,14,Persons with a disability,1
2020,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q03,36,34,11,13,5,0,1,71,11,18,71,3.84,71,360,4,14,Persons with a disability,1
2022,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q03,37,29,4,13,12,0,5,70,4,26,70,3.71,68,70,4,14,Persons with a disability,1
2020,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q03,28,38,8,21,3,0,2,68,8,24,68,3.69,67,40,4,14,Persons with a disability,1
2022,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q03,40,29,8,12,9,0,1,71,8,21,71,3.82,71,615,4,14,Persons with a disability,1
2020,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q03,36,33,12,13,6,0,1,69,12,19,69,3.8,70,351,4,14,Persons with a disability,1
2022,D118C = 1,"Persons with a disability, speech disability","Personnes en situation de handicap, trouble de la parole",1095,Q03,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,14,Persons with a disability,1
2022,D118C = 2,"Persons with a disability, speech disability not selected","Personnes en situation de handicap, trouble de la parole non sélectionnée",1096,Q03,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,14,Persons with a disability,1
2022,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q03,44,31,7,8,8,0,1,76,7,17,76,3.94,74,95,4,14,Persons with a disability,1
2020,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q03,44,30,6,11,8,1,0,75,6,19,75,3.93,73,69,4,14,Persons with a disability,1
2022,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q03,39,29,8,13,9,0,1,70,8,22,70,3.78,70,590,4,14,Persons with a disability,1
2020,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q03,33,34,13,15,5,0,1,68,13,20,68,3.76,69,322,4,14,Persons with a disability,1
2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q03,45,30,5,11,9,0,0,75,5,19,75,3.93,73,65,4,14,Persons with a disability,1
2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q03,44,16,11,19,9,0,0,60,11,28,60,3.68,67,41,4,14,Persons with a disability,1
2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q03,40,29,8,12,9,0,1,70,8,22,70,3.79,70,615,4,14,Persons with a disability,1
2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q03,34,35,11,13,5,0,1,70,11,19,70,3.8,70,350,4,14,Persons with a disability,1
2022,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q03,39,29,9,12,9,1,1,69,10,21,69,3.78,70,270,4,14,Persons with a disability,1
2020,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q03,34,38,9,13,4,1,2,73,9,18,73,3.86,71,145,4,14,Persons with a disability,1
2022,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q03,41,29,7,12,9,0,1,72,7,21,72,3.83,71,415,4,14,Persons with a disability,1
2020,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q03,36,31,13,15,6,0,0,66,13,21,66,3.75,69,246,4,14,Persons with a disability,1
2022,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q03,39,28,10,11,12,1,0,67,10,23,67,3.73,68,90,4,14,Persons with a disability,1
2020,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q03,52,25,8,10,2,2,0,79,8,13,79,4.18,80,48,4,14,Persons with a disability,1
2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q03,40,30,8,12,9,0,1,71,8,21,71,3.82,71,595,4,14,Persons with a disability,1
2020,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q03,32,35,12,14,6,0,1,68,12,21,68,3.74,68,343,4,14,Persons with a disability,1
2022,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q03,45,27,10,10,8,0,1,73,10,18,73,3.93,73,245,4,14,Persons with a disability,1
